sku_id,sku_name,is_committed,sku_lazy,service_long_name,service_name,subservice_name,cores,cores_number,ram,ram_number,database,core_fraction,core_fraction_number,preemptible,platform,service_group,mk8s_relevant,is_sustainable
dn2i1i78ot68jc27p8ih,marketplace.f2eqqgoibh2jn4offdes.f2ev4gbc34pvfaumcif8.f2effg9a7p4mqaliumc1,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2egja1o1ribut80g2b,marketplace.f2eqqgoibh2jn4offdes.f2ev4gbc34pvfaumcif8.f2ehbbnlabqr865ht0s2,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2todm50bajq6bklo6c,marketplace.f2eqqgoibh2jn4offdes.f2ev4gbc34pvfaumcif8.f2eitki5kp127ai496j2,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2069576b6vcu6s0ac3,marketplace.f2eqqgoibh2jn4offdes.f2ev4gbc34pvfaumcif8.f2epbcgddosm10r1tph7,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2tmn10uk6nsafvfe2n,marketplace.f2eqqgoibh2jn4offdes.f2ev4gbc34pvfaumcif8.f2eurje221ednsqv58vo,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn21hkml9vs5afkq60o0,marketplace.f2eqqgoibh2jn4offdes.f2ev4gbc34pvfaumcif8.f2evgfh71brpij7m9o8t,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn28pvce4cs9l8arvfi0,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2e0ibv2oph1dffu7497,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2u16c7d32am8ftvv37,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2e1dgdvbr3575i1ph8v,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn200o35ccrfvbjd6q4b,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2e5vmufl4662ck33ee0,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn29qqgpupda0guc391l,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2e68kr41bch88kj4qni,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn24k26dn46ivlvrj826,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2e912pso2dammddem5q,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2eg8ncmhbfejiqgfpl,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2eai7hpn326hkefapc9,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2qpen1n610qmt6flrd,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2ear91i49a1s9u5du6m,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn21fm63fqbrg9qcogbv,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2ect4t781pgebik7juf,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2j7vmdgpir4d9uh7gm,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2ed15qihup4ft41bhu7,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn24g8bcmgt34ejj70b3,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2ee8kmld96kr0qddbqc,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2t6b49p7jod4np376q,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2ejvcosalb175c57s05,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2s86ulc4qh87v4ad7q,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2elqe64ip7h4mpstht6,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2j73if2edj7066tn07,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2em5m9eaga35uijrud9,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2p0d91hhn4bdu2b4uo,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2endifqme51rqjjo29u,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2k4plpr2bbagpa28ug,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2eqab4a1q8us1rgj34o,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2kphpc50bsg638hp0p,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2esq1husa41agot2o36,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2n11l9nmra8gs95j0v,marketplace.f2ev3c594hd8t6udp831.f2efi25qtmje2vq5ndmr.f2etd44ci2tm285mpde1,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn25dv5ofa24kgsi9d5g,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2e0h4ekhro5tol9bj9c,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn24ih5t9327td7cqrds,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2e1g1d94ski0fgte7b6,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2tgomlnolttq483m0v,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2e409kv1p2nl2gr700f,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2r82nha50o391rfmjs,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2e5o8fk7v27i0gj0elu,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2g9neaa3m8dg21ssfv,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2e6gr3p5grhdkt74fba,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn280529obt9tp26b11e,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2e77rqi48ci2rhav3hb,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2175af1be4jnsgbjja,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2eafualr0sfdbpkabj7,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn28uek7640qrusckakd,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2ee35fp451phpur95ka,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2r6rjsut9k7mj2o2is,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2egqcp29voj6o1qnh40,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn20ts60n1s0m2brt2du,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2ehs599gao6rcfnt1sm,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn281b4oputqj9ukgpsc,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2eihfd1emljg5199dsa,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2bg77866b81ti4o22n,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2ej1ee5jv52k437d38h,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2be6qokrtmfl02pt4p,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2ekm06k4512sobsvolv,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2rdosdskjvep90sp71,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2eo782cvavsepekdmgk,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn22hgimlh4emomjlrpq,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2eq9pv5ebjn0t2m5u6c,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn26313opc2kt8o6jvur,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2eqi7ve2pg6e46l83rh,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2odtmg9ukl8oqlb2q1,marketplace.f2ev3c594hd8t6udp831.f2eks466kj5dsdbore8h.f2euuvv8404ulorqr1aj,0,0,Marketplace,marketplace,marketplace,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2eopn1pd0m4ppra6mc,marketplace.kaspersky.hybrid_cloud_security,0,0,Marketplace,marketplace,kaspersky,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2vf2b6mtf1gqkhrsea,marketplace.kaspersky.sc.agent,0,0,Marketplace,marketplace,kaspersky,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Marketplace,0,1
dn2lkpvi59nbcsgjar9d,mdb.cluster.elasticsearch.public_ip,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn234ioags5aikeabpno,mdb.cluster.elasticsearch.v1.cpu.c100,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,100,100,full,v1,Data Storage and Analytics,0,1
dn2db4np204qdudr50n1,mdb.cluster.elasticsearch.v1.cpu.c20,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,20,20,full,v1,Data Storage and Analytics,0,1
dn2up91su6fe0or35dvb,mdb.cluster.elasticsearch.v1.cpu.c5,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,5,5,full,v1,Data Storage and Analytics,0,1
dn2ll340naq0errdjrlb,mdb.cluster.elasticsearch.v1.cpu.c50,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,50,50,full,v1,Data Storage and Analytics,0,1
dn25b4cu2s7j6rdvltv2,mdb.cluster.elasticsearch.v1.ram,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,inapplicable,-1,inapplicable,v1,Data Storage and Analytics,0,1
dn20mb22ubk3i5a0re6i,mdb.cluster.elasticsearch.v2.cpu.c100,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,100,100,full,v2,Data Storage and Analytics,0,1
dn265a7hvmp2vtuadsmi,mdb.cluster.elasticsearch.v2.cpu.c20,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,20,20,full,v2,Data Storage and Analytics,0,1
dn273t20s99v7lcsht1r,mdb.cluster.elasticsearch.v2.cpu.c5,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,5,5,full,v2,Data Storage and Analytics,0,1
dn2llm1dbf6uvnhvlfsl,mdb.cluster.elasticsearch.v2.cpu.c50,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,50,50,full,v2,Data Storage and Analytics,0,1
dn2ndf19nnm3nirv5kpg,mdb.cluster.elasticsearch.v2.ram,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2881joc2sfeiahe3gk,mdb.cluster.local-nvme.elasticsearch,0,1,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn2injstm8p8aa91toqh,mdb.cluster.mongodb.mongocfg.v1.cpu.c100,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,100,100,full,v1,Data Storage and Analytics,0,1
dn2vfamtp6mp17s2j5mg,mdb.cluster.mongodb.mongocfg.v1.cpu.c20,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,20,20,full,v1,Data Storage and Analytics,0,1
dn2rebk7flpv5j2bf3i5,mdb.cluster.mongodb.mongocfg.v1.cpu.c5,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,5,5,full,v1,Data Storage and Analytics,0,1
dn2av8ahk9160tuftlie,mdb.cluster.mongodb.mongocfg.v1.cpu.c50,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,50,50,full,v1,Data Storage and Analytics,0,1
dn2urh2m87ap7vqoqrja,mdb.cluster.mongodb.mongocfg.v1.ram,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v1,Data Storage and Analytics,0,1
dn2uje81u2mvikh95ppo,mdb.cluster.mongodb.mongocfg.v2.cpu.c100,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,100,100,full,v2,Data Storage and Analytics,0,1
dn292qu9r9deibvpqgo0,mdb.cluster.mongodb.mongocfg.v2.cpu.c20,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,20,20,full,v2,Data Storage and Analytics,0,1
dn2570l3tt0qgbdsf84l,mdb.cluster.mongodb.mongocfg.v2.cpu.c5,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,5,5,full,v2,Data Storage and Analytics,0,1
dn2p5gkf78l3jo9l3scl,mdb.cluster.mongodb.mongocfg.v2.cpu.c50,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,50,50,full,v2,Data Storage and Analytics,0,1
dn2e3m4qks176vaqb120,mdb.cluster.mongodb.mongocfg.v2.ram,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2kfqe8h5mjvsvj172r,mdb.cluster.mongodb.mongoinfra.v1.cpu.c100,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,100,100,full,v1,Data Storage and Analytics,0,1
dn25rfhq7k2vt35de9bi,mdb.cluster.mongodb.mongoinfra.v1.cpu.c20,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,20,20,full,v1,Data Storage and Analytics,0,1
dn2no85assevflm4o8s6,mdb.cluster.mongodb.mongoinfra.v1.cpu.c5,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,5,5,full,v1,Data Storage and Analytics,0,1
dn2cmvu7v6mglnbcurbr,mdb.cluster.mongodb.mongoinfra.v1.cpu.c50,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,50,50,full,v1,Data Storage and Analytics,0,1
dn2s6khssgrp722sj62a,mdb.cluster.mongodb.mongoinfra.v1.ram,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v1,Data Storage and Analytics,0,1
dn26qggi949h8jq1gj0t,mdb.cluster.mongodb.mongoinfra.v2.cpu.c100,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,100,100,full,v2,Data Storage and Analytics,0,1
dn2j6hja2oijoc012bnn,mdb.cluster.mongodb.mongoinfra.v2.cpu.c20,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,20,20,full,v2,Data Storage and Analytics,0,1
dn2ogu19bn4tg8d93l1a,mdb.cluster.mongodb.mongoinfra.v2.cpu.c5,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,5,5,full,v2,Data Storage and Analytics,0,1
dn2kcoh0rmea0o2vs3to,mdb.cluster.mongodb.mongoinfra.v2.cpu.c50,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,50,50,full,v2,Data Storage and Analytics,0,1
dn2t5befqomn7vir1j60,mdb.cluster.mongodb.mongoinfra.v2.ram,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2clrdf3tmlb3tpcklg,mdb.cluster.mongodb.mongos.v1.cpu.c100,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,100,100,full,v1,Data Storage and Analytics,0,1
dn2o9cjunboj5ijhhqir,mdb.cluster.mongodb.mongos.v1.cpu.c20,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,20,20,full,v1,Data Storage and Analytics,0,1
dn2c9l27gp0lmg5naurf,mdb.cluster.mongodb.mongos.v1.cpu.c5,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,5,5,full,v1,Data Storage and Analytics,0,1
dn2legvkn91h4pg1v5jr,mdb.cluster.mongodb.mongos.v1.cpu.c50,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,50,50,full,v1,Data Storage and Analytics,0,1
dn2p7dvpcpmtfc3hi7u0,mdb.cluster.mongodb.mongos.v1.ram,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v1,Data Storage and Analytics,0,1
dn2ag6ugdeivorsv7ica,mdb.cluster.mongodb.mongos.v2.cpu.c100,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,100,100,full,v2,Data Storage and Analytics,0,1
dn20c9ospud1j75ne8k4,mdb.cluster.mongodb.mongos.v2.cpu.c20,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,20,20,full,v2,Data Storage and Analytics,0,1
dn2pi9v5931otb1umc2f,mdb.cluster.mongodb.mongos.v2.cpu.c5,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,5,5,full,v2,Data Storage and Analytics,0,1
dn2n9oevhqgmloar8ihp,mdb.cluster.mongodb.mongos.v2.cpu.c50,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,50,50,full,v2,Data Storage and Analytics,0,1
dn2q7fuvnb8bgkj6gj0a,mdb.cluster.mongodb.mongos.v2.ram,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn28k0i4duba2t18f76c,mdb.cluster.network-hdd.elasticsearch,0,1,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn2jf306rrilvfdidgss,mdb.cluster.network-nvme.elasticsearch,0,1,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn2q444khujpcdl0v20b,mdb.cluster.network-ssd-nonreplicated.elasticsearch,0,1,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn2rmjba41ftk31al0vk,mdb.elasticsearch.adjustment.kop,0,0,Managed Databases,mdb,adjustment,inapplicable,-1,inapplicable,-1,elasticsearch,inapplicable,-1,inapplicable,inapplicable,Data Storage and Analytics,0,1
dn262hlh9gnr9keg94ng,mdb.software_accelerated_network.elasticsearch.v1.cores,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,inapplicable,-1,inapplicable,v1,Data Storage and Analytics,0,1
dn2b9ggpilrmp4br4ush,mdb.software_accelerated_network.elasticsearch.v2.cores,0,0,Managed Databases,mdb,elasticsearch,inapplicable,-1,inapplicable,-1,elasticsearch,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2qned54rrsqtvgrfv2,mdb.software_accelerated_network.mongodb.mongocfg.v1.cores,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v1,Data Storage and Analytics,0,1
dn2th9rajuk8u4f6ugsn,mdb.software_accelerated_network.mongodb.mongocfg.v2.cores,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2cvm6uu5n2drgaoeku,mdb.software_accelerated_network.mongodb.mongoinfra.v1.cores,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v1,Data Storage and Analytics,0,1
dn2ajfmp8n6v43ur7oqh,mdb.software_accelerated_network.mongodb.mongoinfra.v2.cores,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2bgihbh51724lu0ms7,mdb.software_accelerated_network.mongodb.mongos.v1.cores,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v1,Data Storage and Analytics,0,1
dn26cc20ftqfar9k6rtk,mdb.software_accelerated_network.mongodb.mongos.v2.cores,0,0,Managed Databases,mdb,mongo,inapplicable,-1,inapplicable,-1,mongo,inapplicable,-1,inapplicable,v2,Data Storage and Analytics,0,1
dn2f1mpij5h7573tqjdt,ydb.v1.serverless.requests,0,0,Yandex DataBase,ydb,serverless,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn2ou4j22jfud60qkc9t,ymq.network.unknown.egress,0,0,Yandex Message Queue,ymq,network,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn2b4v92lb87hc1gegh7,ymq.network.unknown.ingress,0,0,Yandex Message Queue,ymq,network,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,Cloud Native,0,1
dn2bgrdrdbg3fg8m5e3r,ai.speech.stt_long_running_deferred.v1,0,0,ML Services,cloud_ai,speech,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,inapplicable,inapplicable,ML and AI,0,1
dn2j9bm6ougiligfj3d2,compute.vm.cpu.c05.amd.v1,0,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,5,5,full,v1,Infrastructure,0,1
dn22ld8s3l842qkpof2m,compute.vm.cpu.c05.preemptible.amd.v1,0,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,5,5,preemptible,v1,Infrastructure,0,1
dn2hamiefo8v0huhshst,compute.vm.cpu.c100.amd.v1,0,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,100,100,full,v1,Infrastructure,0,1
dn2apmt5c6ofmokrhker,compute.vm.cpu.c100.preemptible.amd.v1,0,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,100,100,preemptible,v1,Infrastructure,0,1
dn2ut7mr1i0vbr6if2ap,compute.vm.cpu.c20.amd.v1,0,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,20,20,full,v1,Infrastructure,0,1
dn2l9ec8u48h3gu2og2q,compute.vm.cpu.c20.preemptible.amd.v1,0,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,20,20,preemptible,v1,Infrastructure,0,1
dn2mnkfj6umkf78405gt,compute.vm.cpu.c50.amd.v1,0,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,50,50,full,v1,Infrastructure,0,1
dn22uijdmg0324hd0ucm,compute.vm.cpu.c50.preemptible.amd.v1,0,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,50,50,preemptible,v1,Infrastructure,0,1
dn2vdsejkm3tt6bqhq6l,compute.vm.ram.amd.v1,0,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,full,v1,Infrastructure,0,1
dn2jktcr0l6ka9bpvjlv,compute.vm.ram.preemptible.amd.v1,0,0,Compute,compute,ram,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,preemptible,v1,Infrastructure,0,1
dn2c21e0v2n9sjh4v229,compute.vm.software_accelerated_network.cores.amd.v1,0,0,Compute,compute,cpu,inapplicable,-1,inapplicable,-1,inapplicable,inapplicable,-1,full,inapplicable,Infrastructure,0,1
